,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff,interaction,ESQUARE,SeedGap,EloGap,SeedProduct,OffvsDefLow,OffvsDefHi,eFGMatchupLow,eFGMatchupHi,MarginSQ,Tempo_Lower,TeamID_Higher,Tempo_Higher,TempoDiff,TempoGap,MatchupAdv,NetRtgSquared,TeamID_Lower,MarginStd_Lower,OffRtgStd_Lower,MarginStd_Higher,OffRtgStd_Higher,MarginStdDiff,OffRtgDiff,NetMatchup_LH,NetMatchup_HL
304,304,304,304,304,2007,1400,1425,0,1.142284,0.999927,0.142357,0.520451,0.170696,0.517434,0.727273,1627.0,339,4,1.043931,0.94704,0.09689,0.534945,0.212357,0.497331,0.676471,1597.0,217,5,30.0,0.098353,0.052886,0.045467,-0.041662,0.020103,-0.014494,-1,0.050802,122,30.0,900.0,1,30.0,20,0.195244,0.044004,-0.014494,0.014494,14884,71.993939,1425,68.730147,3.263792,3.263792,0.15124,0.002067,1400,16.572328,0.109545,15.943109,0.157139,0.629219,-0.047594,0.045467,-0.045467
305,305,305,305,305,2007,1242,1356,1,1.111501,0.865935,0.245565,0.540428,0.198745,0.551412,0.882353,1700.0,592,1,1.030698,0.944792,0.085907,0.526184,0.226989,0.510556,0.8125,1661.0,190,4,38.0,0.080802,-0.078856,0.159659,-0.028243,0.040857,0.014244,-3,0.069853,402,114.0,1444.0,3,38.0,4,0.166709,0.164763,0.014244,-0.014244,161604,70.461765,1356,61.378125,9.08364,9.08364,0.001946,0.025491,1242,16.289274,0.120645,7.74987,0.122538,8.539405,-0.001893,0.159658,-0.159658
306,306,306,306,306,2007,1272,1401,1,1.11023,0.875023,0.235208,0.528226,0.189185,0.540955,0.909091,1697.0,569,2,1.141917,0.891742,0.250175,0.559834,0.188603,0.537273,0.806452,1641.0,531,3,55.0,-0.031686,-0.016719,-0.014967,0.000582,0.003682,-0.031608,-1,0.102639,38,55.0,3025.0,1,55.0,6,0.218488,0.266894,-0.031608,0.031608,1444,71.915909,1401,66.631452,5.284457,5.284457,-0.048406,0.000224,1272,14.24568,0.146712,17.217708,0.131206,-2.972028,0.015506,-0.014967,0.014967
307,307,307,307,307,2007,1326,1397,1,1.124277,0.923026,0.201251,0.539057,0.177022,0.519445,0.909091,1714.0,445,1,1.065009,1.001801,0.063207,0.517874,0.195629,0.485857,0.6875,1602.0,167,5,111.0,0.059269,-0.078776,0.138044,-0.018607,0.033588,0.021183,-4,0.221591,278,444.0,12321.0,4,111.0,5,0.122476,0.141983,0.021183,-0.021183,77284,65.585606,1397,74.647656,-9.06205,9.06205,-0.019507,0.019056,1326,13.419019,0.137205,13.999388,0.145285,-0.580369,-0.008081,0.138044,-0.138044
308,308,308,308,308,2007,1338,1417,0,1.11341,0.977841,0.135569,0.530113,0.183004,0.537491,0.794118,1654.0,296,3,1.100269,0.934557,0.165712,0.542959,0.187276,0.524912,0.833333,1648.0,342,2,6.0,0.013141,0.043285,-0.030143,-0.004272,0.012579,-0.012846,1,-0.039216,-46,6.0,36.0,1,6.0,6,0.178853,0.122428,-0.012846,0.012846,2116,63.941176,1417,65.3325,-1.391324,1.391324,0.056425,0.000909,1338,12.354681,0.140392,12.941779,0.134176,-0.587098,0.006217,-0.030143,0.030143
309,309,309,309,309,2007,1139,1196,0,1.146511,0.946776,0.199735,0.530316,0.153928,0.49376,0.806452,1620.0,352,5,1.17449,0.915261,0.259229,0.593142,0.205902,0.555884,0.852941,1677.0,604,1,-57.0,-0.027979,0.031515,-0.059494,-0.051974,-0.062124,-0.062826,4,-0.04649,-252,-228.0,3249.0,4,57.0,5,0.23125,0.227714,-0.062826,0.062826,63504,60.0,1196,67.609559,-7.609559,7.609559,0.003536,0.00354,1139,13.751481,0.174915,17.836053,0.139336,-4.084572,0.035579,-0.059494,0.059494
310,310,310,310,310,2007,1207,1435,1,1.145081,0.946317,0.198764,0.573837,0.2274,0.549271,0.8125,1676.0,371,2,1.091665,1.021043,0.070622,0.534245,0.179599,0.481634,0.633333,1576.0,128,6,100.0,0.053416,-0.074725,0.128142,0.0478,0.067637,0.039592,-4,0.179167,243,400.0,10000.0,4,100.0,12,0.124038,0.145348,0.039592,-0.039592,59049,60.103125,1435,69.410833,-9.307708,9.307708,-0.02131,0.01642,1207,13.084981,0.175701,15.963176,0.143324,-2.878195,0.032378,0.128142,-0.128142
311,311,311,311,311,2007,1314,1425,1,1.155187,0.919818,0.235369,0.553299,0.185549,0.555703,0.823529,1665.0,617,1,1.043931,0.94704,0.09689,0.534945,0.212357,0.497331,0.676471,1597.0,217,5,68.0,0.111256,-0.027222,0.138478,-0.026808,0.058372,0.018353,-4,0.147059,400,272.0,4624.0,4,68.0,5,0.208147,0.124113,0.018354,-0.018354,160000,74.732353,1425,68.730147,6.002206,6.002206,0.084034,0.019176,1314,16.255782,0.119519,15.943109,0.157139,0.312673,-0.03762,0.138479,-0.138479
312,312,312,312,312,2007,1332,1424,1,1.126651,0.971934,0.154717,0.533765,0.184262,0.517831,0.787879,1637.0,345,3,1.101101,0.984449,0.116652,0.513677,0.167747,0.496034,0.818182,1661.0,268,7,-25.0,0.02555,-0.012515,0.038065,0.016515,0.021797,0.020088,-4,-0.030303,77,-100.0,625.0,4,25.0,21,0.142202,0.129167,0.020088,-0.020088,5929,67.809848,1424,68.078788,-0.268939,0.268939,0.013035,0.001449,1332,14.912434,0.138943,14.112843,0.157743,0.79959,-0.0188,0.038065,-0.038065
313,313,313,313,313,2007,1272,1326,0,1.11023,0.875023,0.235208,0.528226,0.189185,0.540955,0.909091,1697.0,569,2,1.124277,0.923026,0.201251,0.539057,0.177022,0.519445,0.909091,1714.0,445,1,-17.0,-0.014047,-0.048003,0.033956,0.012163,0.02151,-0.010831,1,0.0,124,-17.0,289.0,1,17.0,2,0.187204,0.249254,-0.010831,0.010831,15376,71.915909,1326,65.585606,6.330303,6.330303,-0.06205,0.001153,1272,14.24568,0.146712,13.419019,0.137205,0.826661,0.009508,0.033957,-0.033957
314,314,314,314,314,2007,1242,1417,0,1.111501,0.865935,0.245565,0.540428,0.198745,0.551412,0.882353,1700.0,592,1,1.100269,0.934557,0.165712,0.542959,0.187276,0.524912,0.833333,1648.0,342,2,52.0,0.011232,-0.068621,0.079853,0.011469,0.0265,-0.002531,-1,0.04902,250,52.0,2704.0,1,52.0,2,0.176944,0.234334,-0.002531,0.002531,62500,70.461765,1417,65.3325,5.129265,5.129265,-0.05739,0.006377,1242,16.289274,0.120645,12.941779,0.134176,3.347495,-0.013531,0.079853,-0.079853
315,315,315,315,315,2007,1196,1332,1,1.17449,0.915261,0.259229,0.593142,0.205902,0.555884,0.852941,1677.0,604,1,1.126651,0.971934,0.154717,0.533765,0.184262,0.517831,0.787879,1637.0,345,3,40.0,0.047839,-0.056673,0.104512,0.02164,0.038052,0.059377,-2,0.065062,259,80.0,1600.0,2,40.0,3,0.202556,0.21139,0.059377,-0.059377,67081,67.609559,1332,67.809848,-0.20029,0.20029,-0.008834,0.010923,1196,17.836053,0.139336,14.912434,0.138943,2.923619,0.000394,0.104512,-0.104512
316,316,316,316,316,2007,1207,1314,1,1.145081,0.946317,0.198764,0.573837,0.2274,0.549271,0.8125,1676.0,371,2,1.155187,0.919818,0.235369,0.553299,0.185549,0.555703,0.823529,1665.0,617,1,11.0,-0.010106,0.026499,-0.036605,0.04185,-0.006432,0.020539,1,-0.011029,-246,11.0,121.0,1,11.0,2,0.225263,0.20887,0.020538,-0.020538,60516,60.103125,1314,74.732353,-14.629228,14.629228,0.016393,0.00134,1207,13.084981,0.175701,16.255782,0.119519,-3.170801,0.056182,-0.036605,0.036605
317,317,317,317,317,2007,1196,1417,1,1.17449,0.915261,0.259229,0.593142,0.205902,0.555884,0.852941,1677.0,604,1,1.100269,0.934557,0.165712,0.542959,0.187276,0.524912,0.833333,1648.0,342,2,29.0,0.074221,-0.019296,0.093516,0.018625,0.030972,0.050183,-1,0.019608,262,29.0,841.0,1,29.0,2,0.239933,0.185008,0.050183,-0.050183,68644,67.609559,1417,65.3325,2.277059,2.277059,0.054925,0.008745,1196,17.836053,0.139336,12.941779,0.134176,4.894273,0.005161,0.093517,-0.093517
318,318,318,318,318,2007,1207,1326,0,1.145081,0.946317,0.198764,0.573837,0.2274,0.549271,0.8125,1676.0,371,2,1.124277,0.923026,0.201251,0.539057,0.177022,0.519445,0.909091,1714.0,445,1,-38.0,0.020804,0.023292,-0.002488,0.050378,0.029826,0.03478,1,-0.096591,-74,-38.0,1444.0,1,38.0,2,0.222055,0.17796,0.03478,-0.03478,5476,60.103125,1326,65.585606,-5.482481,5.482481,0.044095,6e-06,1207,13.084981,0.175701,13.419019,0.137205,-0.334038,0.038496,-0.002487,0.002487
319,319,319,319,319,2007,1196,1326,1,1.17449,0.915261,0.259229,0.593142,0.205902,0.555884,0.852941,1677.0,604,1,1.124277,0.923026,0.201251,0.539057,0.177022,0.519445,0.909091,1714.0,445,1,-37.0,0.050213,-0.007765,0.057977,0.02888,0.036439,0.054085,0,-0.05615,159,-0.0,1369.0,0,37.0,1,0.251464,0.209016,0.054085,-0.054085,25281,67.609559,1326,65.585606,2.023953,2.023953,0.042448,0.003361,1196,17.836053,0.139336,13.419019,0.137205,4.417034,0.002132,0.057978,-0.057978
320,320,320,320,320,2008,1164,1291,0,0.905997,1.012229,-0.106232,0.433302,0.226985,0.464817,0.411765,1480.0,-237,16,1.008796,0.966676,0.04212,0.505682,0.209882,0.488347,0.5625,1543.0,82,16,-63.0,-0.102799,0.045553,-0.148352,0.017103,-0.02353,-0.07238,0,-0.150735,-319,-0.0,3969.0,0,63.0,256,-0.060679,-0.003433,-0.07238,0.07238,101761,64.957353,1291,68.50625,-3.548897,3.548897,-0.057246,0.022008,1164,17.857153,0.160432,13.163825,0.126918,4.693327,0.033514,-0.148352,0.148352
321,321,321,321,321,2008,1125,1181,0,1.091276,1.017505,0.073771,0.535944,0.20318,0.512796,0.75,1610.0,161,15,1.131076,0.927592,0.203485,0.54264,0.181607,0.506059,0.84375,1659.0,474,2,-48.0,-0.0398,0.089914,-0.129714,0.021573,0.006737,-0.006696,13,-0.09375,-313,-624.0,2304.0,13,48.0,30,0.163684,0.113571,-0.006696,0.006696,97969,73.060156,1181,74.516406,-1.45625,1.45625,0.050113,0.016826,1125,12.807469,0.147263,15.02565,0.143571,-2.218182,0.003692,-0.129714,0.129714
322,322,322,322,322,2008,1242,1340,1,1.172754,0.894825,0.277929,0.561901,0.186072,0.556231,0.909091,1699.0,644,1,1.091164,1.003312,0.087851,0.552805,0.215364,0.512043,0.7,1593.0,173,16,106.0,0.081591,-0.108487,0.190078,-0.029293,0.044188,0.009096,-15,0.209091,471,1590.0,11236.0,15,106.0,16,0.169442,0.196339,0.009096,-0.009096,221841,69.362121,1340,67.935833,1.426288,1.426288,-0.026897,0.03613,1242,14.782002,0.14614,15.007316,0.166152,-0.225314,-0.020012,0.190078,-0.190078
323,323,323,323,323,2008,1243,1425,1,1.078911,0.951237,0.127673,0.498695,0.20605,0.55087,0.633333,1565.0,294,11,1.036629,0.94767,0.088958,0.539328,0.220946,0.506208,0.65625,1595.0,188,6,-30.0,0.042282,0.003567,0.038715,-0.014896,0.044662,-0.040633,5,-0.022917,106,-150.0,900.0,5,30.0,66,0.131241,0.085392,-0.040633,0.040633,11236,73.029167,1425,66.754688,6.274479,6.274479,0.045849,0.001499,1243,19.607177,0.098243,14.216642,0.169734,5.390535,-0.071491,0.038715,-0.038715
324,324,324,324,324,2008,1246,1266,0,1.032055,0.974898,0.057157,0.531363,0.23746,0.514962,0.6,1571.0,98,11,1.086855,0.926512,0.160343,0.507066,0.190456,0.519525,0.71875,1606.0,371,6,-35.0,-0.0548,0.048386,-0.103186,0.047003,-0.004563,0.024298,5,-0.11875,-273,-175.0,1225.0,5,35.0,66,0.105543,0.111957,0.024297,-0.024297,74529,66.7275,1266,69.703906,-2.976406,2.976406,-0.006414,0.010647,1246,17.913457,0.13865,17.828682,0.133143,0.084776,0.005507,-0.103186,0.103186
325,325,325,325,325,2008,1277,1396,1,1.09174,0.966175,0.125565,0.525738,0.209868,0.550938,0.757576,1618.0,307,5,1.089053,1.025054,0.063999,0.545577,0.190761,0.493138,0.636364,1596.0,133,12,22.0,0.002687,-0.058879,0.061566,0.019107,0.0578,-0.019838,-7,0.121212,174,154.0,484.0,7,22.0,60,0.066686,0.122878,-0.019839,0.019839,30276,65.032576,1396,66.64697,-1.614394,1.614394,-0.056192,0.00379,1277,14.537634,0.183817,10.420787,0.153847,4.116847,0.02997,0.061566,-0.061566
326,326,326,326,326,2008,1206,1323,0,1.092662,0.974569,0.118093,0.530641,0.186067,0.532524,0.69697,1584.0,250,12,1.133998,0.977934,0.156065,0.532183,0.181221,0.537938,0.774194,1630.0,313,5,-46.0,-0.041336,-0.003364,-0.037972,0.004846,-0.005414,-0.001541,7,-0.077224,-63,-322.0,2116.0,7,46.0,60,0.114728,0.159429,-0.001542,0.001542,3969,64.126515,1323,71.272581,-7.146065,7.146065,-0.044701,0.001442,1206,13.539365,0.157834,16.06519,0.150873,-2.525825,0.006961,-0.037972,0.037972
327,327,327,327,327,2008,1331,1338,0,1.045732,0.937554,0.108177,0.505805,0.192955,0.51623,0.741935,1602.0,229,13,1.115128,0.987949,0.127178,0.513678,0.181109,0.528944,0.742857,1633.0,313,4,-31.0,-0.069396,-0.050395,-0.019001,0.011845,-0.012713,-0.007873,9,-0.000922,-84,-279.0,961.0,9,31.0,52,0.057783,0.177574,-0.007873,0.007873,7056,65.862903,1338,66.645714,-0.782811,0.782811,-0.119791,0.000361,1331,13.052911,0.12372,16.159031,0.171497,-3.10612,-0.047777,-0.019001,0.019001
328,328,328,328,328,2008,1124,1345,0,1.10532,1.014976,0.090344,0.52581,0.172028,0.500388,0.666667,1569.0,188,11,1.035213,0.917503,0.11771,0.496307,0.192789,0.49983,0.75,1615.0,241,6,-47.0,0.070107,0.097472,-0.027366,-0.020761,0.000558,0.029503,5,-0.083333,-53,-235.0,2209.0,5,47.0,66,0.187817,0.020237,0.029503,-0.029503,2809,73.043333,1345,66.7,6.343333,6.343333,0.16758,0.000749,1124,12.539409,0.115143,10.286177,0.120844,2.253232,-0.0057,-0.027366,0.027366
329,329,329,329,329,2008,1165,1390,0,1.108786,0.988761,0.120026,0.563493,0.198562,0.507467,0.807692,1613.0,198,14,1.085799,0.930007,0.155792,0.498067,0.187872,0.559515,0.787879,1646.0,332,3,-34.0,0.022987,0.058753,-0.035766,0.010689,-0.052048,0.065426,11,0.019814,-134,-374.0,1156.0,11,34.0,42,0.178779,0.097038,0.065426,-0.065426,17956,69.352885,1390,65.091667,4.261218,4.261218,0.081741,0.001279,1165,12.658837,0.119056,14.819623,0.143566,-2.160786,-0.024509,-0.035766,0.035766
330,330,330,330,330,2008,1140,1401,0,1.05486,0.901837,0.153023,0.535468,0.202156,0.532663,0.794118,1642.0,372,8,1.075788,0.941823,0.133965,0.521715,0.192447,0.548672,0.69697,1593.0,303,9,49.0,-0.020928,-0.039986,0.019058,0.009709,-0.016009,0.013752,-1,0.097148,69,49.0,2401.0,1,49.0,72,0.113037,0.173951,0.013753,-0.013753,4761,70.188971,1401,66.253788,3.935183,3.935183,-0.060914,0.000363,1140,15.476162,0.16201,18.735752,0.193761,-3.25959,-0.03175,0.019058,-0.019058
331,331,331,331,331,2008,1290,1417,0,0.925865,1.000607,-0.074742,0.441301,0.219116,0.479805,0.5,1507.0,-138,16,1.13107,0.912762,0.218309,0.527603,0.187257,0.567046,0.909091,1706.0,475,1,-200.0,-0.205205,0.087845,-0.293051,0.031859,-0.087242,-0.086302,15,-0.409091,-613,-3000.0,40000.0,15,200.0,16,0.013103,0.130463,-0.086302,0.086302,375769,65.539167,1417,65.605303,-0.066136,0.066136,-0.11736,0.085879,1290,17.831781,0.178748,12.644019,0.134912,5.187762,0.043836,-0.293051,0.293051
332,332,332,332,332,2008,1245,1424,0,1.060465,0.938343,0.122121,0.528823,0.222769,0.511562,0.823529,1655.0,260,9,1.049322,0.945514,0.103809,0.490492,0.161328,0.48698,0.78125,1638.0,234,8,18.0,0.011143,-0.00717,0.018313,0.061441,0.024582,0.038331,1,0.042279,26,18.0,324.0,1,18.0,72,0.114951,0.110979,0.038331,-0.038331,676,65.286765,1424,65.927344,-0.640579,0.640579,0.003972,0.000335,1245,11.976954,0.118891,12.897705,0.153015,-0.920752,-0.034125,0.018312,-0.018312
333,333,333,333,333,2008,1450,1457,1,1.111888,0.948935,0.162954,0.54578,0.17086,0.502364,0.75,1615.0,320,4,1.015551,0.916411,0.099139,0.499994,0.198825,0.520245,0.645161,1567.0,195,13,48.0,0.096338,0.032523,0.063815,-0.027966,-0.017882,0.045786,-9,0.104839,125,432.0,2304.0,9,48.0,52,0.195477,0.066616,0.045786,-0.045786,15625,60.375781,1457,64.095161,-3.71938,3.71938,0.128861,0.004072,1450,14.237615,0.10877,13.577416,0.125076,0.660198,-0.016306,0.063815,-0.063815
334,334,334,334,334,2008,1112,1452,0,1.089284,1.017656,0.071628,0.543595,0.184364,0.482,0.5625,1544.0,153,10,1.10589,0.951827,0.154063,0.51387,0.160936,0.512692,0.69697,1604.0,377,7,-60.0,-0.016607,0.065828,-0.082435,0.023428,-0.030692,0.029725,3,-0.13447,-224,-180.0,3600.0,3,60.0,70,0.137457,0.088234,0.029725,-0.029725,50176,65.774219,1452,67.355303,-1.581084,1.581084,0.049223,0.006796,1112,13.609139,0.145744,20.123106,0.184712,-6.513967,-0.038968,-0.082435,0.082435
335,335,335,335,335,2008,1168,1458,0,1.12423,0.998011,0.12622,0.548128,0.182106,0.512251,0.741935,1608.0,297,14,1.081873,0.862783,0.219089,0.508047,0.19171,0.544392,0.878788,1689.0,448,3,-80.0,0.042358,0.135227,-0.09287,-0.009604,-0.032141,0.040081,11,-0.136852,-151,-880.0,6400.0,11,80.0,42,0.261447,0.083862,0.040081,-0.040081,22801,73.554839,1458,62.381061,11.173778,11.173778,0.177585,0.008625,1168,14.300989,0.135889,14.528055,0.117524,-0.227067,0.018365,-0.092869,0.092869
336,336,336,336,336,2008,1208,1462,0,1.000315,0.995039,0.005277,0.480085,0.216753,0.527954,0.5,1526.0,29,14,1.139017,0.956451,0.182566,0.553043,0.202146,0.544808,0.818182,1658.0,429,3,-133.0,-0.138702,0.038587,-0.177289,0.014607,-0.016854,-0.072958,11,-0.318182,-400,-1463.0,17689.0,11,133.0,42,0.043864,0.143978,-0.072958,0.072958,160000,67.870312,1462,65.853788,2.016525,2.016525,-0.100114,0.031431,1208,13.301369,0.147085,16.347783,0.144671,-3.046414,0.002414,-0.177289,0.177289
337,337,337,337,337,2008,1116,1231,1,1.051736,0.966541,0.085194,0.518365,0.219039,0.531242,0.666667,1588.0,218,9,1.104299,0.949802,0.154498,0.525446,0.200642,0.548085,0.78125,1620.0,334,8,-31.0,-0.052564,0.01674,-0.069303,0.018397,-0.016843,-0.007082,1,-0.114583,-116,-31.0,961.0,1,31.0,72,0.101934,0.137758,-0.007081,0.007081,13456,70.134848,1231,67.884375,2.250473,2.250473,-0.035824,0.004803,1116,14.135371,0.138966,16.603415,0.140293,-2.468044,-0.001327,-0.069304,0.069304
338,338,338,338,338,2008,1139,1375,1,1.126067,0.944848,0.181219,0.541722,0.170334,0.491471,0.90625,1681.0,339,7,1.122622,0.965479,0.157143,0.540124,0.207057,0.5461,0.806452,1625.0,308,10,56.0,0.003445,-0.020631,0.024076,-0.036723,-0.054629,0.001598,-3,0.099798,31,168.0,3136.0,3,56.0,70,0.160588,0.177774,0.001598,-0.001598,961,60.598438,1375,67.458871,-6.860433,6.860433,-0.017186,0.00058,1139,8.327411,0.148712,10.262993,0.117104,-1.935583,0.031608,0.024076,-0.024076
339,339,339,339,339,2008,1172,1211,1,1.12179,0.919624,0.202166,0.545081,0.176146,0.523258,0.806452,1650.0,440,10,1.101593,0.912011,0.189582,0.542639,0.203764,0.535232,0.78125,1624.0,424,7,26.0,0.020197,0.007612,0.012584,-0.027618,-0.011975,0.002442,3,0.025202,16,78.0,676.0,3,26.0,70,0.209779,0.181969,0.002442,-0.002442,256,69.049194,1211,69.346875,-0.297681,0.297681,0.02781,0.000158,1172,14.220688,0.130733,15.967709,0.140875,-1.747022,-0.010142,0.012584,-0.012584
340,340,340,340,340,2008,1207,1420,1,1.100465,0.916062,0.184403,0.561915,0.208038,0.520222,0.84375,1668.0,376,2,1.132492,1.051932,0.08056,0.520769,0.145783,0.491782,0.741935,1597.0,166,15,71.0,-0.032028,-0.13587,0.103842,0.062255,0.028439,0.041145,-13,0.101815,210,923.0,5041.0,13,71.0,30,0.048533,0.21643,0.041146,-0.041146,44100,63.279688,1420,66.217742,-2.938054,2.938054,-0.167897,0.010783,1207,14.732015,0.134531,9.951711,0.133841,4.780303,0.00069,0.103843,-0.103843
341,341,341,341,341,2008,1129,1257,0,1.099028,1.016889,0.082139,0.578218,0.210716,0.518077,0.75,1609.0,164,14,1.059961,0.908772,0.15119,0.521347,0.197302,0.518314,0.75,1631.0,339,3,-22.0,0.039066,0.108118,-0.069051,0.013414,-0.000237,0.056871,11,0.0,-175,-242.0,484.0,11,22.0,42,0.190256,0.043072,0.056871,-0.056871,30625,74.171875,1257,67.566406,6.605469,6.605469,0.147184,0.004768,1129,11.85327,0.11955,12.551467,0.108639,-0.698197,0.010911,-0.069051,0.069051
342,342,342,342,342,2008,1272,1426,1,1.120862,0.853897,0.266965,0.531137,0.170473,0.542916,0.970588,1727.0,648,1,1.004632,0.97217,0.032463,0.526518,0.240118,0.523274,0.607143,1540.0,71,16,188.0,0.116229,-0.118273,0.234502,-0.069645,0.019641,0.004619,-15,0.363445,577,2820.0,35344.0,15,188.0,16,0.148692,0.150735,0.004619,-0.004619,332929,71.183088,1426,72.095536,-0.912447,0.912447,-0.002043,0.054991,1272,11.677332,0.152954,12.309232,0.124279,-0.631901,0.028675,0.234502,-0.234502
343,343,343,343,343,2008,1274,1388,1,1.068278,0.984127,0.08415,0.493845,0.190614,0.510734,0.677419,1578.0,179,7,1.093385,0.918037,0.175347,0.529224,0.195433,0.525696,0.8,1612.0,373,10,-33.0,-0.025107,0.06609,-0.091197,-0.004819,-0.014962,-0.035378,-3,-0.122581,-194,-99.0,1089.0,3,33.0,70,0.150241,0.109258,-0.035379,0.035379,37636,69.012903,1388,69.266667,-0.253763,0.253763,0.040983,0.008317,1274,13.40077,0.142626,16.804522,0.163782,-3.403752,-0.021156,-0.091197,0.091197
344,344,344,344,344,2008,1280,1332,1,1.044483,0.935965,0.108518,0.523606,0.218243,0.531194,0.6875,1602.0,257,8,1.128692,1.067054,0.061638,0.56499,0.186789,0.513964,0.580645,1548.0,136,9,54.0,-0.084209,-0.131089,0.04688,0.031454,0.01723,-0.041383,-1,0.106855,121,54.0,2916.0,1,54.0,72,-0.022571,0.192727,-0.041384,0.041384,14641,69.942969,1332,67.825,2.117969,2.117969,-0.215298,0.002198,1280,13.061849,0.143819,14.300763,0.146723,-1.238914,-0.002904,0.04688,-0.04688
345,345,345,345,345,2008,1291,1314,0,1.008796,0.966676,0.04212,0.505682,0.209882,0.488347,0.5625,1543.0,82,16,1.149928,0.949145,0.200783,0.527722,0.188186,0.573276,0.941176,1726.0,543,1,-183.0,-0.141132,0.017531,-0.158663,0.021697,-0.084929,-0.02204,15,-0.378676,-461,-2745.0,33489.0,15,183.0,16,0.059651,0.183252,-0.02204,0.02204,212521,68.50625,1314,77.266176,-8.759926,8.759926,-0.123601,0.025174,1291,13.163825,0.126918,13.648144,0.130079,-0.484319,-0.003161,-0.158663,0.158663
346,346,346,346,346,2008,1328,1386,1,1.039593,0.965685,0.073908,0.502715,0.195811,0.5214,0.666667,1593.0,166,6,1.11561,1.018352,0.097258,0.548485,0.192074,0.502234,0.636364,1576.0,200,11,18.0,-0.076017,-0.052667,-0.02335,0.003738,0.019166,-0.045769,-5,0.030303,-34,90.0,324.0,5,18.0,66,0.021241,0.149925,-0.04577,0.04577,1156,65.649242,1386,65.938636,-0.289394,0.289394,-0.128684,0.000545,1328,17.103517,0.174628,11.866285,0.149554,5.237233,0.025074,-0.02335,0.02335
347,347,347,347,347,2008,1163,1360,0,1.10907,0.976276,0.132794,0.51059,0.193984,0.538607,0.75,1624.0,291,4,0.9808,0.953596,0.027205,0.493336,0.223883,0.509372,0.606061,1569.0,66,13,55.0,0.12827,0.022681,0.10559,-0.029899,0.029235,0.017254,-9,0.143939,225,495.0,3025.0,9,55.0,52,0.155474,0.004524,0.017254,-0.017254,50625,70.136719,1360,66.221212,3.915507,3.915507,0.15095,0.011149,1163,14.973868,0.129188,11.648498,0.133833,3.325371,-0.004645,0.105589,-0.105589
348,348,348,348,348,2008,1373,1435,1,1.086489,1.000211,0.086278,0.51063,0.156815,0.469202,0.6875,1597.0,184,13,1.098252,1.014429,0.083822,0.548219,0.195847,0.496026,0.787879,1628.0,205,4,-31.0,-0.011763,-0.014219,0.002455,-0.039032,-0.026825,-0.037588,9,-0.100379,-21,-279.0,961.0,9,31.0,52,0.07206,0.098041,-0.037589,0.037589,441,70.7125,1435,73.475,-2.7625,2.7625,-0.025981,6e-06,1373,16.521735,0.122946,12.603962,0.132093,3.917774,-0.009147,0.002456,-0.002456
349,349,349,349,349,2008,1110,1397,0,1.060593,1.002953,0.057639,0.529115,0.219478,0.518889,0.65625,1583.0,106,15,1.124154,0.974408,0.149745,0.528448,0.175285,0.505697,0.875,1683.0,369,2,-101.0,-0.063561,0.028545,-0.092106,0.044192,0.013192,0.000667,13,-0.21875,-263,-1313.0,10201.0,13,101.0,30,0.086185,0.121201,0.000667,-0.000667,69169,61.482031,1397,73.149219,-11.667188,11.667188,-0.035016,0.008484,1110,11.704528,0.145002,15.591529,0.13353,-3.887001,0.011472,-0.092106,0.092106
350,350,350,350,350,2008,1122,1400,0,1.083634,1.02186,0.061773,0.524318,0.184672,0.481224,0.705882,1596.0,133,15,1.140795,0.983159,0.157636,0.515322,0.140089,0.515712,0.818182,1668.0,328,2,-73.0,-0.057161,0.038701,-0.095862,0.044582,-0.034488,0.008997,13,-0.112299,-195,-949.0,5329.0,13,73.0,30,0.100475,0.118935,0.008996,-0.008996,38025,68.860294,1400,65.558333,3.301961,3.301961,-0.01846,0.00919,1122,11.540095,0.126164,12.842652,0.118249,-1.302557,0.007915,-0.095863,0.095863
351,351,351,351,351,2008,1155,1437,0,1.095551,0.95934,0.136211,0.524234,0.201585,0.518358,0.71875,1615.0,310,5,1.051151,1.003201,0.04795,0.489428,0.204751,0.52014,0.625,1570.0,113,12,44.0,0.044401,-0.043861,0.088261,-0.003166,-0.001782,0.034806,-7,0.09375,197,308.0,1936.0,7,44.0,60,0.09235,0.091811,0.034806,-0.034806,38809,72.760938,1437,69.25625,3.504688,3.504688,0.000539,0.00779,1155,14.64513,0.140843,13.437992,0.140806,1.207138,3.7e-05,0.088261,-0.088261
